is_canceled,lead_time_std,adr_std,no_deposit,prev_cancellations,repeat_guest,market_corporate,market_onlineTA,market_offlineTA/TO,market_groups,market_comp,booking_changes_flag,booking_changes_std,special_requests,national
1,-0.954997852,-0.63986931,1,0,1,1,0,0,0,0,0,-0.398176361,0,1
0,-0.548769149,-0.885895693,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
0,-0.74667544,0.152882368,1,0,0,0,1,0,0,0,1,1.040480334,1,0
0,-0.913333369,0.098209839,1,0,0,0,1,0,0,0,0,-0.398176361,0,0
0,-0.538353028,-1.065403831,1,0,0,0,0,1,0,0,0,-0.398176361,1,0
0,-0.92374949,-0.667205575,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,0.107446448,-0.967904487,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,0.107446448,-0.941843915,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.580017511,-0.628205837,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.715427078,-0.307278089,1,0,0,0,0,1,0,0,0,-0.398176361,1,0
0,-0.830004405,-0.940568222,1,1,1,1,0,0,0,0,0,-0.398176361,0,1
0,-0.767507681,-0.940568222,1,1,1,1,0,0,0,0,0,-0.398176361,0,1
0,-0.954997852,-0.521412163,1,1,1,1,0,0,0,0,0,-0.398176361,0,1
0,-0.830004405,-0.885895693,1,1,1,1,0,0,0,0,0,-0.398176361,0,1
0,-0.652930355,-0.358852508,1,0,0,0,1,0,0,0,0,-0.398176361,0,0
0,-0.954997852,-0.977016575,1,0,0,1,0,0,0,0,1,1.040480334,0,1
0,-0.954997852,-0.977016575,1,0,0,1,0,0,0,0,0,-0.398176361,0,1
0,-0.954997852,-0.977016575,1,0,0,0,0,0,0,0,0,-0.398176361,0,1
0,-0.944581731,-0.384730839,1,0,1,1,0,0,0,0,0,-0.398176361,0,1
0,-0.944581731,-0.842157669,1,0,0,0,1,0,0,0,1,1.040480334,0,1
0,-0.93416561,-0.842157669,1,0,1,0,1,0,0,0,1,1.040480334,0,1
0,-0.944581731,-0.977016575,1,0,0,1,0,0,0,0,0,-0.398176361,0,1
0,-0.944581731,-0.977016575,1,0,0,1,0,0,0,0,0,-0.398176361,0,1
0,-0.944581731,-0.977016575,1,0,0,1,0,0,0,0,0,-0.398176361,0,1
0,-0.944581731,-0.977016575,1,0,0,1,0,0,0,0,0,-0.398176361,0,1
0,-0.944581731,-0.977016575,1,0,0,1,0,0,0,0,0,-0.398176361,0,1
0,-0.371695099,-1.031689105,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.944581731,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
0,-0.694594837,-0.459449963,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.767507681,-0.721878104,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.93416561,-0.967904487,1,0,0,0,0,1,0,0,0,-0.398176361,0,1
0,-0.954997852,-0.412067104,1,0,0,0,0,0,0,0,1,1.040480334,0,1
0,-0.954997852,-0.867671516,1,0,0,0,0,0,0,0,0,-0.398176361,0,1
0,-0.413359581,-0.721878104,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
0,-0.767507681,-0.06580775,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.944581731,0.280451604,1,0,0,0,1,0,0,0,0,-0.398176361,0,0
0,-0.913333369,-0.977016575,1,0,0,0,0,0,0,0,0,-0.398176361,0,1
0,-0.39252734,-0.393842927,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.93416561,-0.922344046,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
0,0.076198086,-1.065403831,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.423775702,-0.138704456,1,0,0,0,0,0,0,0,0,-0.398176361,0,1
0,-0.580017511,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.850836646,-0.934007519,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.850836646,-0.995240752,1,0,1,1,0,0,0,0,0,-0.398176361,0,0
0,-0.580017511,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,0,0
0,-0.954997852,-0.977016575,1,0,0,0,0,0,0,0,0,-0.398176361,0,1
0,-0.954997852,-0.977016575,1,0,0,0,0,0,0,0,0,-0.398176361,0,1
0,-0.725843199,-0.521412163,1,0,1,1,0,0,0,0,0,-0.398176361,0,1
0,-0.580017511,-0.521412163,1,0,1,1,0,0,0,0,0,-0.398176361,1,1
0,-0.913333369,-0.940568222,1,0,1,1,0,0,0,0,0,-0.398176361,1,1
0,-0.892501128,-0.940568222,1,0,1,1,0,0,0,0,0,-0.398176361,1,1
0,-0.92374949,-1.049913281,1,0,0,0,0,0,0,0,0,-0.398176361,0,1
0,-0.954997852,-0.885895693,1,0,0,0,0,0,0,0,1,1.040480334,0,1
0,-0.92374949,-1.049913281,1,0,0,0,0,0,0,0,0,-0.398176361,0,1
0,-0.92374949,-1.049913281,1,0,0,0,0,0,0,0,0,-0.398176361,0,1
0,-0.954997852,-0.885895693,1,0,0,0,0,0,0,0,1,1.040480334,0,0
0,-0.954997852,-0.803886898,1,0,0,0,0,0,0,0,1,1.040480334,0,1
0,-0.954997852,-0.339170398,1,0,0,0,0,0,0,0,1,3.917793725,0,1
0,-0.882085007,-0.305273429,1,0,0,0,1,0,0,0,0,-0.398176361,0,0
0,-0.954997852,-0.867671516,1,0,0,0,0,0,0,0,0,-0.398176361,0,1
0,-0.319614496,-1.065403831,1,0,0,0,0,1,0,0,0,-0.398176361,1,0
0,-0.93416561,-1.031689105,1,0,0,0,0,1,0,0,0,-0.398176361,0,1
0,-0.902917249,-0.685429751,1,0,1,0,0,0,0,0,0,-0.398176361,0,1
0,-0.402943461,-0.576084692,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
0,-0.944581731,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,0,0
0,-0.809172163,-0.995240752,1,0,0,0,0,1,0,0,1,1.040480334,0,1
0,-0.913333369,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,0,0
0,0.14911093,-0.932731826,1,0,0,0,1,0,0,0,0,-0.398176361,0,0
0,-0.954997852,-0.885895693,1,0,0,0,0,0,0,0,0,-0.398176361,0,1
0,-0.954997852,-0.885895693,1,0,0,0,0,0,0,0,0,-0.398176361,0,0
0,-0.434191822,-0.71732206,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.913333369,-0.84944734,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.652930355,-0.977016575,1,0,0,0,0,0,0,0,0,-0.398176361,0,0
0,-0.652930355,-0.977016575,1,0,0,0,0,0,0,0,0,-0.398176361,0,0
0,-0.507104666,-0.961890509,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.475856305,-0.138704456,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.413359581,0.152882368,1,0,0,0,1,0,0,0,1,1.040480334,0,0
0,-0.954997852,-0.740102281,1,0,0,0,0,0,0,0,0,-0.398176361,0,1
0,-0.830004405,-0.594308869,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.944581731,-0.977016575,1,0,0,0,0,0,0,0,0,-0.398176361,0,1
0,-0.92374949,-0.466739633,1,0,0,0,1,0,0,0,0,-0.398176361,0,0
0,-0.871668887,-0.839788526,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.861252766,-0.503187986,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.944581731,-0.521412163,1,0,0,0,0,0,0,0,0,-0.398176361,0,0
0,-0.954997852,-0.885895693,1,0,0,0,0,0,0,0,1,1.040480334,0,0
0,-0.559185269,-0.803886898,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.902917249,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
0,-0.465440184,-0.01113522,1,0,0,0,1,0,0,0,1,1.040480334,0,0
0,-0.600849752,-0.703653928,1,0,0,0,0,1,0,0,1,1.040480334,0,0
0,0.649084718,-1.059936578,1,0,0,0,0,1,0,0,1,1.040480334,1,1
0,-0.21545329,-0.587019198,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.21545329,-0.587019198,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.21545329,-0.587019198,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.954997852,-0.977016575,1,0,0,0,0,0,0,0,1,3.917793725,0,0
0,-0.21545329,-0.623467551,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.93416561,-0.521412163,1,0,0,0,0,1,0,0,0,-0.398176361,0,1
0,-0.93416561,-0.521412163,1,0,0,0,0,1,0,0,0,-0.398176361,0,1
0,-0.93416561,-0.521412163,1,0,0,0,0,1,0,0,0,-0.398176361,0,1
0,-0.413359581,-0.78548048,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.954997852,-0.521412163,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.93416561,-0.703653928,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.444607943,-1.013464928,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.444607943,-0.79477481,1,0,0,0,0,1,0,0,0,-0.398176361,0,1
0,-0.444607943,-0.324591056,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.444607943,-1.013464928,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.944581731,-0.533622361,1,0,0,0,0,0,0,0,1,1.040480334,0,0
0,-0.809172163,-0.885895693,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.830004405,1.182548341,1,0,0,0,0,0,0,0,1,1.040480334,0,1
0,-0.798756043,-0.885895693,1,0,0,0,0,0,0,0,0,-0.398176361,0,1
0,-0.777923802,-0.648981398,1,0,0,0,0,1,0,0,0,-0.398176361,1,1
0,-0.684178716,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
0,-0.809172163,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
0,0.32618498,0.079985662,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,0.32618498,0.079985662,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.798756043,-1.013464928,1,0,0,0,0,1,0,0,1,1.040480334,0,1
0,-0.559185269,-1.068137458,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.590433631,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.954997852,-0.648981398,1,0,0,0,0,0,0,0,0,-0.398176361,0,0
0,-0.600849752,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.767507681,-0.612533045,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
0,-0.954997852,-0.648981398,1,0,0,0,1,0,0,0,0,-0.398176361,0,0
0,-0.93416561,-0.648981398,1,0,0,0,1,0,0,0,0,-0.398176361,0,0
0,-0.944581731,-0.521412163,1,0,0,0,0,0,0,0,0,-0.398176361,1,0
0,-0.954997852,-0.466739633,1,0,1,0,0,0,0,0,1,2.47913703,1,0
0,-0.767507681,-0.922344046,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.92374949,-0.648981398,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.850836646,-0.339170398,1,0,0,0,0,0,0,0,0,-0.398176361,0,1
0,-0.871668887,-0.703653928,1,0,0,0,0,1,0,0,0,-0.398176361,0,1
0,0.357433342,-0.721878104,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.642514234,-0.357394574,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.913333369,-1.013464928,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.694594837,-0.754681622,1,0,0,0,0,1,0,0,0,-0.398176361,0,1
0,-0.694594837,-0.754681622,1,0,0,0,0,1,0,0,0,-0.398176361,1,0
0,-0.663346475,-1.063763655,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.538353028,-1.063763655,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.830004405,-0.888264836,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.871668887,-0.76579837,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.548769149,-0.393842927,1,0,0,0,1,0,0,0,0,-0.398176361,0,0
0,-0.184204928,-1.031689105,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.184204928,-1.031689105,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.944581731,0.171106545,1,0,0,0,1,0,0,0,0,-0.398176361,0,0
0,-0.944581731,-0.539636339,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.882085007,-0.831223163,1,0,0,0,1,0,0,0,1,1.040480334,1,0
0,-0.20503717,-0.110456982,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
0,-0.673762596,-0.830311954,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.892501128,-1.048090864,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.236285531,-0.685429751,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.892501128,-0.776550634,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.913333369,-1.068137458,1,0,0,1,0,0,0,0,0,-0.398176361,0,1
0,-0.902917249,-0.885895693,1,0,0,0,0,1,0,0,0,-0.398176361,1,0
0,-0.434191822,-0.685429751,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.434191822,-0.138704456,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
0,-0.913333369,-0.618547023,1,0,0,0,1,0,0,0,1,1.040480334,1,0
0,0.097030327,-1.031689105,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.830004405,-0.736457445,1,0,0,0,0,1,0,0,0,-0.398176361,0,1
0,-0.954997852,-0.466739633,1,0,0,0,0,0,0,0,0,-0.398176361,0,1
0,-0.850836646,-0.610163902,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.809172163,-0.648981398,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.788339922,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.788339922,-0.922344046,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.788339922,-0.721878104,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.475856305,-0.867671516,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.56960139,-0.648981398,1,0,0,0,1,0,0,0,1,1.040480334,1,0
0,-0.74667544,-0.433024907,1,0,0,0,1,0,0,0,1,2.47913703,0,0
0,-0.850836646,-0.503187986,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.798756043,-0.576084692,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.809172163,0.098209839,1,0,0,0,1,0,0,0,1,8.233763812,1,0
0,-0.840420525,-0.776550634,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.850836646,-0.406053125,1,0,0,0,1,0,0,0,1,2.47913703,1,0
0,-0.777923802,-0.703653928,1,0,0,0,0,1,0,0,0,-0.398176361,0,1
0,-0.788339922,-0.541458757,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.902917249,-0.594308869,1,0,0,0,0,0,0,0,0,-0.398176361,1,1
0,-0.871668887,-0.406053125,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
0,-0.673762596,-1.031689105,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.93416561,-0.648981398,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
0,-0.902917249,-0.995240752,1,0,1,1,0,0,0,0,0,-0.398176361,0,1
0,-0.163372687,-0.284497868,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.56960139,-0.539636339,1,0,0,0,1,0,0,0,1,1.040480334,1,0
0,-0.871668887,-1.013464928,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.371695099,-0.805162591,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.580017511,-1.038978775,1,0,0,0,0,1,0,0,1,1.040480334,1,0
0,-0.954997852,-0.703653928,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.767507681,-0.248049515,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.892501128,-0.977016575,1,0,0,1,0,0,0,0,0,-0.398176361,0,1
0,-0.257117772,-0.776550634,1,0,0,0,0,0,0,0,0,-0.398176361,0,1
0,-0.954997852,-0.648981398,1,0,0,0,0,0,0,0,0,-0.398176361,1,1
0,-0.954997852,-0.740102281,1,0,0,0,0,0,0,0,0,-0.398176361,0,1
0,-0.944581731,-0.740102281,1,0,0,1,0,0,0,0,0,-0.398176361,0,1
0,-0.944581731,-0.393842927,1,0,1,1,0,0,0,0,0,-0.398176361,0,1
0,-0.92374949,-0.339170398,1,0,1,1,0,0,0,0,0,-0.398176361,0,1
0,-0.93416561,-0.831223163,1,0,1,1,0,0,0,0,0,-0.398176361,0,1
0,-0.93416561,-0.995240752,1,0,1,1,0,0,0,0,0,-0.398176361,0,1
0,-0.944581731,-0.557860516,1,0,1,1,0,0,0,0,0,-0.398176361,0,1
0,-0.902917249,-0.940568222,1,0,0,0,0,0,0,0,0,-0.398176361,0,1
0,-0.663346475,-0.357394574,1,0,0,0,1,0,0,0,0,-0.398176361,0,0
0,-0.830004405,-0.539636339,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.298782255,-0.463823765,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.798756043,-0.466739633,1,0,0,0,1,0,0,0,1,1.040480334,0,0
0,-0.798756043,-0.648981398,1,0,0,0,1,0,0,0,1,1.040480334,0,0
0,-0.496688546,0.542879745,1,0,0,0,1,0,0,0,1,1.040480334,1,1
0,-0.954997852,-0.466739633,1,0,0,0,0,0,0,0,0,-0.398176361,0,1
0,-0.861252766,-0.284497868,1,0,0,0,1,0,0,0,1,2.47913703,1,0
0,-0.663346475,-0.703653928,1,0,0,0,0,0,0,0,1,1.040480334,1,0
0,-0.663346475,-0.703653928,1,0,0,0,0,0,0,0,1,2.47913703,1,0
0,-0.913333369,-0.357394574,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
0,-0.93416561,-0.102256103,1,0,0,0,1,0,0,0,0,-0.398176361,0,0
0,-0.830004405,-0.648981398,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.684178716,-0.612533045,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.913333369,-0.922344046,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.319614496,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.319614496,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
0,-0.944581731,-0.648981398,1,0,0,0,0,0,0,0,0,-0.398176361,0,0
0,-0.777923802,-0.831223163,1,0,0,0,1,0,0,0,1,2.47913703,1,0
0,-0.298782255,-0.175152809,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.954997852,-0.999432312,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
0,-0.871668887,-0.466739633,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
0,-0.809172163,-0.357394574,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.882085007,-0.603420957,1,0,0,0,1,0,0,0,0,-0.398176361,0,0
0,-0.882085007,-0.603420957,1,0,0,0,1,0,0,0,0,-0.398176361,0,0
0,-0.777923802,-0.831223163,1,0,0,0,1,0,0,0,1,1.040480334,1,0
0,0.201191533,-0.590664033,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.777923802,-1.028955478,1,0,0,0,0,1,0,0,0,-0.398176361,0,1
0,-0.496688546,-0.386006531,1,0,0,0,0,1,0,0,0,-0.398176361,1,0
0,-0.288366134,-0.557860516,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.830004405,-0.951502728,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.75709156,-0.503187986,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
0,-0.861252766,-0.696364257,1,0,0,0,1,0,0,0,1,1.040480334,1,0
0,-0.413359581,-0.935465453,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.850836646,-0.812998987,1,0,0,0,1,0,0,0,0,-0.398176361,0,0
0,-0.892501128,-0.339170398,1,0,0,0,0,0,0,0,0,-0.398176361,0,0
0,-0.715427078,-0.940568222,1,0,0,1,0,0,0,0,0,-0.398176361,0,1
0,-0.600849752,-0.758326457,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.777923802,-0.648981398,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.902917249,-0.951502728,1,0,0,0,0,1,0,0,1,1.040480334,0,0
0,-0.830004405,-0.197021821,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.74667544,-0.612533045,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
0,-0.74667544,-0.612533045,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
0,-0.892501128,-0.867671516,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.892501128,-0.867671516,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.527936908,-0.860381846,1,0,0,0,0,1,0,0,1,1.040480334,0,0
0,-0.954997852,-0.284497868,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
0,-0.600849752,-0.513211283,1,0,0,0,1,0,0,0,1,1.040480334,1,0
0,-0.632098113,-0.521412163,1,0,0,0,0,0,0,0,1,2.47913703,1,0
0,-0.632098113,-0.229825339,1,0,0,0,0,0,0,0,0,-0.398176361,0,0
0,-0.92374949,1.009418664,1,0,0,0,1,0,0,0,0,-0.398176361,0,0
0,-0.590433631,-0.132690478,1,0,0,0,0,0,0,0,1,1.040480334,0,0
0,-0.736259319,-1.032418072,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.913333369,-0.248049515,1,0,0,0,1,0,0,0,0,-0.398176361,0,0
0,-0.902917249,0.025313133,1,0,0,0,1,0,0,0,0,-0.398176361,0,0
0,-0.902917249,-0.721878104,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
0,-0.736259319,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.715427078,-0.831223163,1,0,0,0,0,1,0,0,0,-0.398176361,1,0
0,-0.954997852,-0.48496381,1,0,0,0,1,0,0,0,1,1.040480334,0,0
0,-0.382111219,0.426245016,1,0,0,0,1,0,0,0,1,1.040480334,0,0
0,-0.892501128,-1.705983636,1,0,0,0,0,0,0,1,1,2.47913703,1,1
0,-0.892501128,-1.705983636,1,0,0,0,0,0,0,1,1,2.47913703,1,1
0,-0.954997852,-0.740102281,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
0,-0.642514234,-0.612533045,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
0,-0.486272425,-0.885895693,1,0,0,0,0,0,0,0,1,3.917793725,1,0
0,-0.527936908,-0.393842927,1,0,0,0,0,0,0,0,0,-0.398176361,1,0
0,-0.788339922,-0.539636339,1,0,0,0,1,0,0,0,1,2.47913703,1,0
0,-0.788339922,0.043537309,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.705010958,-0.453071501,1,0,0,0,0,1,0,0,0,-0.398176361,1,0
0,-0.809172163,-0.357394574,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.809172163,-0.648981398,1,0,0,0,0,1,0,0,1,1.040480334,0,0
0,-0.74667544,0.025313133,1,0,0,0,0,0,0,0,0,-0.398176361,1,1
0,-0.902917249,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.913333369,0.098209839,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
0,-0.736259319,-0.812998987,1,0,0,0,1,0,0,0,0,-0.398176361,0,0
0,-0.361278978,-0.809718635,1,0,0,0,1,0,0,0,1,1.040480334,1,0
0,-0.736259319,-0.721878104,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
0,-0.767507681,-0.721878104,1,0,0,0,1,0,0,0,0,-0.398176361,0,0
0,-0.767507681,-1.032418072,1,0,0,0,1,0,0,0,0,-0.398176361,0,0
0,-0.871668887,-0.776550634,1,0,0,0,0,0,0,0,1,2.47913703,1,0
0,-0.705010958,-0.754681622,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.871668887,-0.357394574,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
0,-0.830004405,-0.539636339,1,0,0,0,1,0,0,0,0,-0.398176361,0,0
0,-0.954997852,-0.977016575,1,0,0,0,1,0,0,0,1,8.233763812,1,0
0,-0.715427078,-0.648981398,1,0,0,0,0,1,0,0,0,-0.398176361,1,0
0,-0.819588284,-0.885895693,1,0,0,0,0,0,0,0,0,-0.398176361,0,1
0,-0.819588284,-0.861657538,1,0,0,0,0,0,0,0,0,-0.398176361,0,0
0,-0.92374949,-0.867671516,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.954997852,-0.156928633,1,0,1,0,0,0,0,0,0,-0.398176361,0,0
0,-0.944581731,-0.740102281,1,0,0,0,1,0,0,0,1,1.040480334,1,1
0,-0.850836646,-0.753770413,1,0,0,0,1,0,0,0,1,2.47913703,1,1
0,-0.298782255,-0.489519854,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
0,-0.455024064,1.136987899,1,0,0,0,0,0,0,0,0,-0.398176361,1,0
0,-0.559185269,-0.828671779,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.892501128,-0.494075898,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.777923802,-0.696182015,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.288366134,0.234891162,1,0,0,0,1,0,0,0,0,-0.398176361,0,0
0,-0.954997852,-0.129592368,1,0,0,0,0,0,0,0,0,-0.398176361,0,0
0,-0.56960139,-0.295432374,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
0,-0.954997852,0.316899957,1,0,0,0,0,0,0,0,0,-0.398176361,0,1
0,-0.684178716,-0.754134897,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.684178716,-0.754134897,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.319614496,0.358815563,1,0,0,0,0,0,0,0,1,1.040480334,0,1
0,0.357433342,-0.648981398,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.590433631,-0.792405667,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.819588284,-0.372338399,1,0,0,0,1,0,0,0,0,-0.398176361,0,0
0,0.357433342,-0.758326457,1,0,0,0,1,0,0,0,1,1.040480334,1,0
0,-0.850836646,-0.697639949,1,0,0,0,1,0,0,0,0,-0.398176361,0,0
0,-0.850836646,-0.697639949,1,0,0,0,1,0,0,0,0,-0.398176361,0,0
0,-0.93416561,0.052649397,1,0,0,0,0,0,0,0,0,-0.398176361,0,1
0,-0.74667544,0.449025236,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
0,-0.92374949,1.674601106,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,-0.954997852,0.207554898,1,0,0,0,0,0,0,0,0,-0.398176361,0,1
0,-0.954997852,0.499141722,1,0,0,0,0,0,0,0,0,-0.398176361,0,0
0,-0.517520787,-0.653537442,1,0,0,0,1,0,0,0,1,1.040480334,0,1
0,-0.486272425,-0.266273692,1,0,0,0,0,1,0,0,1,2.47913703,0,0
0,-0.194621049,-0.503187986,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
